PT,TM,HG
8127936.24,19.0100671,-121294.90
8127936.24,19.2281879,-121523.51
8127936.24,19.4463087,-121759.53
8127936.24,19.6644295,-121991.12
8127936.24,19.8825503,-122230.52
8127936.24,20.1006711,-122471.85
8127936.24,20.3187919,-122708.84
8127936.24,20.5369128,-122954.39
8127936.24,20.7550336,-123202.39
8127936.24,20.9731544,-123446.28
8127936.24,21.1912752,-123699.73
8127936.24,21.4093960,-123956.36
8127936.24,21.6275168,-124216.49
8127936.24,21.8456376,-124480.47
8127936.24,22.0637584,-124741.29
8127936.24,22.2818792,-125014.11
8127936.24,22.5000000,-125292.15
8127936.24,22.7181208,-125576.02
8127936.24,22.9362416,-125858.30
8127936.24,23.1543624,-126155.72
8127936.24,23.3724832,-126452.81
8127936.24,23.5906040,-126767.27
8127936.24,23.8087248,-127083.11
8127936.24,24.0268456,-127419.20
8127936.24,24.2449664,-127759.05
8127936.24,24.4630872,-128113.31
8127936.24,24.6812081,-128474.07
8127936.24,24.8993289,-128863.36
8127936.24,25.1174497,-129263.79
8127936.24,25.3355705,-129688.67
8127936.24,25.5536913,-130142.09
8127936.24,25.7718121,-130617.13
8127936.24,25.9899329,-131130.83
8127936.24,26.2080537,-131677.64
8127936.24,26.4261745,-132278.94
8127936.24,26.6442953,-132932.28
8127936.24,26.8624161,-133666.70
8127936.24,27.0805369,-134470.16
8127936.24,27.2986577,-135869.94
8127936.24,27.5167785,-137431.38
8127936.24,27.7348993,-139133.91
8127936.24,27.9530201,-141018.07
8127936.24,28.1711409,-143148.85
8127936.24,28.3892617,-145643.23
8127936.24,28.6073826,-148758.09
8127936.24,28.8255034,-153390.91
8127936.24,29.0436242,-158367.62
8127936.24,29.2617450,-154677.28
8127936.24,29.4798658,-151177.22
8127936.24,29.6979866,-147914.39
8127936.24,29.9161074,-144902.00
8127936.24,30.1342282,-142130.85
8127936.24,30.3523490,-139580.48
8127936.24,30.5704698,-137226.71
8127936.24,30.7885906,-135045.74
8127936.24,31.0067114,-133009.09
8127936.24,31.2248322,-131058.93
8127936.24,31.4429530,-129223.82
8127936.24,31.6610738,-127489.75
8127936.24,31.8791946,-125844.86
8127936.24,32.0973154,-124279.05
8127936.24,32.3154362,-122783.72
8127936.24,32.5335570,-121351.51
8127936.24,32.7516779,-119976.09
8127936.24,32.9697987,-118651.97
8127936.24,33.1879195,-117374.41
8127936.24,33.4060403,-116139.25
8127936.24,33.6241611,-114942.85
8127936.24,33.8422819,-113782.00
8127936.24,34.0604027,-112653.85
8127936.24,34.2785235,-111555.89
8127936.24,34.4966443,-110485.86
8127936.24,34.7147651,-109441.73
8127936.24,34.9328859,-108421.70
8127936.24,35.1510067,-107424.12
8127936.24,35.3691275,-106447.51
8127936.24,35.5872483,-105490.53
8127936.24,35.8053691,-104551.95
8127936.24,36.0234899,-103630.66
8127936.24,36.2416107,-102725.62
8127936.24,36.4597315,-101835.92
8127936.24,36.6778523,-100960.67
8127936.24,36.8959732,-100099.08
8127936.24,37.1140940,-99250.428
8127936.24,37.3322148,-98414.025
8127936.24,37.5503356,-97589.243
8127936.24,37.7684564,-96775.498
8127936.24,37.9865772,-95972.244
8127936.24,38.2046980,-95178.974
8127936.24,38.4228188,-94395.216
8127936.24,38.6409396,-93620.525
8127936.24,38.8590604,-92854.489
8127936.24,39.0771812,-92096.719
8127936.24,39.2953020,-91346.850
8127936.24,39.5134228,-90604.539
8127936.24,39.7315436,-89869.464
8127936.24,39.9496644,-89141.322
8127936.24,40.1677852,-88419.824
8127936.24,40.3859060,-87704.702
8127936.24,40.6040268,-86995.699
8127936.24,40.8221477,-86292.573
8127936.24,41.0402685,-85595.094
8127936.24,41.2583893,-84903.046
8127936.24,41.4765101,-84216.221
8127936.24,41.6946309,-83534.425
8127936.24,41.9127517,-82857.471
8127936.24,42.1308725,-82185.181
8127936.24,42.3489933,-81517.387
8127936.24,42.5671141,-80853.929
8127936.24,42.7852349,-80194.652
8127936.24,43.0033557,-79539.411
8127936.24,43.2214765,-78888.065
8127936.24,43.4395973,-78240.482
8127936.24,43.6577181,-77596.533
8127936.24,43.8758389,-76956.097
8127936.24,44.0939597,-76319.056
8127936.24,44.3120805,-75685.298
8127936.24,44.5302013,-75054.716
8127936.24,44.7483221,-74427.207
8127936.24,44.9664430,-73802.671
8127936.24,45.1845638,-73181.014
8127936.24,45.4026846,-72562.144
8127936.24,45.6208054,-71945.974
8127936.24,45.8389262,-71332.419
8127936.24,46.0570470,-70721.397
8127936.24,46.2751678,-70148.676
8127936.24,46.4932886,-69630.851
8127936.24,46.7114094,-69118.169
8127936.24,46.9295302,-68610.536
8127936.24,47.1476510,-68107.860
8127936.24,47.3657718,-67610.053
8127936.24,47.5838926,-67117.028
8127936.24,47.8020134,-66628.705
8127936.24,48.0201342,-66145.001
8127936.24,48.2382550,-65665.838
8127936.24,48.4563758,-65191.142
8127936.24,48.6744966,-64720.838
8127936.24,48.8926174,-64254.855
8127936.24,49.1107383,-63793.124
8127936.24,49.3288591,-63335.578
8127936.24,49.5469799,-62882.151
8127936.24,49.7651007,-62432.779
8127936.24,49.9832215,-61987.400
8127936.24,50.2013423,-61545.955
8127936.24,50.4194631,-61108.385
8127936.24,50.6375839,-60674.632
8127936.24,50.8557047,-60244.641
8127936.24,51.0738255,-59818.358
8127936.24,51.2919463,-59395.730
8127936.24,51.5100671,-58976.705
8127936.24,51.7281879,-58561.234
8127936.24,51.9463087,-58149.267
8127936.24,52.1644295,-57740.757
8127936.24,52.3825503,-57335.656
8127936.24,52.6006711,-56933.920
8127936.24,52.8187919,-56535.505
8127936.24,53.0369128,-56140.365
8127936.24,53.2550336,-55748.460
8127936.24,53.4731544,-55359.748
8127936.24,53.6912752,-54974.188
8127936.24,53.9093960,-54591.740
8127936.24,54.1275168,-54212.366
8127936.24,54.3456376,-53836.028
8127936.24,54.5637584,-53462.689
8127936.24,54.7818792,-53092.312
8127936.24,55.0000000,-52724.862
8174912.75,-10.000000,-104803.80
8174912.75,-9.7818792,-104808.14
8174912.75,-9.5637584,-104816.08
8174912.75,-9.3456376,-104824.79
8174912.75,-9.1275168,-104837.08
8174912.75,-8.9093960,-104851.55
8174912.75,-8.6912752,-104868.16
8174912.75,-8.4731544,-104886.91
8174912.75,-8.2550336,-104907.79
8174912.75,-8.0369128,-104930.76
8174912.75,-7.8187919,-104957.35
8174912.75,-7.6006711,-104984.50
8174912.75,-7.3825503,-105015.27
8174912.75,-7.1644295,-105048.11
8174912.75,-6.9463087,-105083.01
8174912.75,-6.7281879,-105119.95
8174912.75,-6.5100671,-105158.92
8174912.75,-6.2919463,-105199.91
8174912.75,-6.0738255,-105242.89
8174912.75,-5.8557047,-105289.52
8174912.75,-5.6375839,-105338.15
8174912.75,-5.4194631,-105387.06
8174912.75,-5.2013423,-105439.63
8174912.75,-4.9832215,-105494.15
8174912.75,-4.7651007,-105550.61
8174912.75,-4.5469799,-105610.77
8174912.75,-4.3288591,-105671.08
8174912.75,-4.1107383,-105733.29
8174912.75,-3.8926174,-105799.20
8174912.75,-3.6744966,-105867.00
8174912.75,-3.4563758,-105936.69
8174912.75,-3.2382550,-106008.25
8174912.75,-3.0201342,-106081.67
8174912.75,-2.8020134,-106156.92
8174912.75,-2.5838926,-106234.00
8174912.75,-2.3657718,-106314.83
8174912.75,-2.1476510,-106395.53
8174912.75,-1.9295302,-106480.00
8174912.75,-1.7114094,-106566.26
8174912.75,-1.4932886,-106654.31
8174912.75,-1.2751678,-106744.13
8174912.75,-1.0570470,-106835.71
8174912.75,-.83892617,-106929.03
8174912.75,-.62080537,-107026.18
8174912.75,-.40268456,-107122.95
8174912.75,-.18456376,-107223.57
8174912.75,.033557047,-107323.72
8174912.75,.251677852,-107427.74
8174912.75,.469798658,-107533.45
8174912.75,.687919463,-107643.07
8174912.75,.906040268,-107752.12
8174912.75,1.12416107,-107862.81
8174912.75,1.34228188,-107977.44
8174912.75,1.56040268,-108091.39
8174912.75,1.77852349,-108209.29
8174912.75,1.99664430,-108328.80
8174912.75,2.21476510,-108449.93
8174912.75,2.43288591,-108572.64
8174912.75,2.65100671,-108696.92
8174912.75,2.86912752,-108825.23
8174912.75,3.08724832,-108952.63
8174912.75,3.30536913,-109084.08
8174912.75,3.52348993,-109217.09
8174912.75,3.74161074,-109349.05
8174912.75,3.95973154,-109485.09
8174912.75,4.17785235,-109622.63
8174912.75,4.39597315,-109764.32
8174912.75,4.61409396,-109904.84
8174912.75,4.83221477,-110046.81
8174912.75,5.05033557,-110192.96
8174912.75,5.26845638,-110340.59
8174912.75,5.48657718,-110489.66
8174912.75,5.70469799,-110637.33
8174912.75,5.92281879,-110792.09
8174912.75,6.14093960,-110945.41
8174912.75,6.35906040,-111100.11
8174912.75,6.57718121,-111256.17
8174912.75,6.79530201,-111416.56
8174912.75,7.01342282,-111578.33
8174912.75,7.23154362,-111738.40
8174912.75,7.44966443,-111902.85
8174912.75,7.66778523,-112068.62
8174912.75,7.88590604,-112235.70
8174912.75,8.10402685,-112407.26
8174912.75,8.32214765,-112576.92
8174912.75,8.54026846,-112751.09
8174912.75,8.75838926,-112923.25
8174912.75,8.97651007,-113099.95
8174912.75,9.19463087,-113277.91
8174912.75,9.41275168,-113457.10
8174912.75,9.63087248,-113637.50
8174912.75,9.84899329,-113819.09
8174912.75,10.0671141,-114001.85
8174912.75,10.2852349,-114189.33
8174912.75,10.5033557,-114374.40
8174912.75,10.7214765,-114564.24
8174912.75,10.9395973,-114755.25
8174912.75,11.1577181,-114943.65
8174912.75,11.3758389,-115136.88
8174912.75,11.5939597,-115331.21
8174912.75,11.8120805,-115530.51
8174912.75,12.0302013,-115727.02
8174912.75,12.2483221,-115924.57
8174912.75,12.4664430,-116127.18
8174912.75,12.6845638,-116330.87
8174912.75,12.9026846,-116531.51
8174912.75,13.1208054,-116737.28
8174912.75,13.3389262,-116944.09
8174912.75,13.5570470,-117151.92
8174912.75,13.7751678,-117365.09
8174912.75,13.9932886,-117574.96
8174912.75,14.2114094,-117785.79
8174912.75,14.4295302,-118002.08
8174912.75,14.6476510,-118214.85
8174912.75,14.8657718,-118433.18
8174912.75,15.0838926,-118652.53
8174912.75,15.3020134,-118872.90
8174912.75,15.5201342,-119094.29
8174912.75,15.7382550,-119316.68
8174912.75,15.9563758,-119540.07
8174912.75,16.1744966,-119764.46
8174912.75,16.3926174,-119994.96
8174912.75,16.6107383,-120221.42
8174912.75,16.8288591,-120454.15
8174912.75,17.0469799,-120688.04
8174912.75,17.2651007,-120917.72
8174912.75,17.4832215,-121153.94
8174912.75,17.7013423,-121391.40
8174912.75,17.9194631,-121630.12
8174912.75,18.1375839,-121870.16
8174912.75,18.3557047,-122111.55
8174912.75,18.5738255,-122354.36
8174912.75,18.7919463,-122604.64
8174912.75,19.0100671,-122850.56
8174912.75,19.2281879,-123098.11
8174912.75,19.4463087,-123353.67
8174912.75,19.6644295,-123604.88
8174912.75,19.8825503,-123864.56
8174912.75,20.1006711,-124126.55
8174912.75,20.3187919,-124384.29
8174912.75,20.5369128,-124651.33
8174912.75,20.7550336,-124921.25
8174912.75,20.9731544,-125187.19
8174912.75,21.1912752,-125463.51
8174912.75,21.4093960,-125743.52
8174912.75,21.6275168,-126027.58
8174912.75,21.8456376,-126316.08
8174912.75,22.0637584,-126601.63
8174912.75,22.2818792,-126900.22
8174912.75,22.5000000,-127204.75
8174912.75,22.7181208,-127515.85
8174912.75,22.9362416,-127825.73
8174912.75,23.1543624,-128152.10
8174912.75,23.3724832,-128478.60
8174912.75,23.5906040,-128824.02
8174912.75,23.8087248,-129171.44
8174912.75,24.0268456,-129540.94
8174912.75,24.2449664,-129915.05
8174912.75,24.4630872,-130305.11
8174912.75,24.6812081,-130702.78
8174912.75,24.8993289,-131131.57
8174912.75,25.1174497,-131573.04
8174912.75,25.3355705,-132041.48
8174912.75,25.5536913,-132541.37
8174912.75,25.7718121,-133065.41
8174912.75,25.9899329,-133632.00
8174912.75,26.2080537,-134235.37
8174912.75,26.4261745,-134898.67
8174912.75,26.6442953,-135619.56
8174912.75,26.8624161,-136429.61
8174912.75,27.0805369,-137316.19
8174912.75,27.2986577,-138323.14
8174912.75,27.5167785,-139491.46
8174912.75,27.7348993,-140834.47
8174912.75,27.9530201,-142490.71
8174912.75,28.1711409,-144535.08
8174912.75,28.3892617,-147212.48
8174912.75,28.6073826,-150968.99
8174912.75,28.8255034,-157324.11
8174912.75,29.0436242,-162702.18
8174912.75,29.2617450,-159074.43
8174912.75,29.4798658,-155524.52
8174912.75,29.6979866,-152126.41
8174912.75,29.9161074,-148927.90
8174912.75,30.1342282,-145949.14
8174912.75,30.3523490,-143189.38
8174912.75,30.5704698,-140635.55
8174912.75,30.7885906,-138269.00
8174912.75,31.0067114,-136062.73
8174912.75,31.2248322,-133957.86
8174912.75,31.4429530,-131982.99
8174912.75,31.6610738,-130122.70
8174912.75,31.8791946,-128363.62
8174912.75,32.0973154,-126694.25
8174912.75,32.3154362,-125104.72
8174912.75,32.5335570,-123586.52
8174912.75,32.7516779,-122132.34
8174912.75,32.9697987,-120735.86
8174912.75,33.1879195,-119391.59
8174912.75,33.4060403,-118094.73
8174912.75,33.6241611,-116841.10
8174912.75,33.8422819,-115627.01
8174912.75,34.0604027,-114449.20
8174912.75,34.2785235,-113304.79
8174912.75,34.4966443,-112191.22
8174912.75,34.7147651,-111106.18
8174912.75,34.9328859,-110047.62
8174912.75,35.1510067,-109013.69
8174912.75,35.3691275,-108002.72
8174912.75,35.5872483,-107013.18
8174912.75,35.8053691,-106043.72
8174912.75,36.0234899,-105093.07
8174912.75,36.2416107,-104160.10
8174912.75,36.4597315,-103243.76
8174912.75,36.6778523,-102343.08
8174912.75,36.8959732,-101457.19
8174912.75,37.1140940,-100585.27
8174912.75,37.3322148,-99726.579
8174912.75,37.5503356,-98880.409
8174912.75,37.7684564,-98046.120
8174912.75,37.9865772,-97223.114
8174912.75,38.2046980,-96410.833
8174912.75,38.4228188,-95608.759
8174912.75,38.6409396,-94816.407
8174912.75,38.8590604,-94033.325
8174912.75,39.0771812,-93259.088
8174912.75,39.2953020,-92493.298
8174912.75,39.5134228,-91735.584
8174912.75,39.7315436,-90985.593
8174912.75,39.9496644,-90242.997
8174912.75,40.1677852,-89507.484
8174912.75,40.3859060,-88778.762
8174912.75,40.6040268,-88056.553
8174912.75,40.8221477,-87340.595
8174912.75,41.0402685,-86630.642
8174912.75,41.2583893,-85926.459
8174912.75,41.4765101,-85227.823
8174912.75,41.6946309,-84534.523
8174912.75,41.9127517,-83846.360
8174912.75,42.1308725,-83163.142
8174912.75,42.3489933,-82484.689
8174912.75,42.5671141,-81810.828
8174912.75,42.7852349,-81141.394
8174912.75,43.0033557,-80476.232
8174912.75,43.2214765,-79815.191
8174912.75,43.4395973,-79158.129
8174912.75,43.6577181,-78504.909
8174912.75,43.8758389,-77855.401
8174912.75,44.0939597,-77209.480
8174912.75,44.3120805,-76567.026
8174912.75,44.5302013,-75927.925
8174912.75,44.7483221,-75292.067
8174912.75,44.9664430,-74659.346
8174912.75,45.1845638,-74029.663
8174912.75,45.4026846,-73402.919
8174912.75,45.6208054,-72779.021
8174912.75,45.8389262,-72157.880
8174912.75,46.0570470,-71539.409
8174912.75,46.2751678,-70959.718
8174912.75,46.4932886,-70435.554
8174912.75,46.7114094,-69916.673
8174912.75,46.9295302,-69402.976
8174912.75,47.1476510,-68894.368
8174912.75,47.3657718,-68390.755
8174912.75,47.5838926,-67892.049
8174912.75,47.8020134,-67398.163
8174912.75,48.0201342,-66909.012
8174912.75,48.2382550,-66424.517
8174912.75,48.4563758,-65944.597
8174912.75,48.6744966,-65469.175
8174912.75,48.8926174,-64998.179
8174912.75,49.1107383,-64531.535
8174912.75,49.3288591,-64069.174
8174912.75,49.5469799,-63611.027
8174912.75,49.7651007,-63157.028
8174912.75,49.9832215,-62707.113
8174912.75,50.2013423,-62261.219
8174912.75,50.4194631,-61819.285
8174912.75,50.6375839,-61381.253
8174912.75,50.8557047,-60947.064
8174912.75,51.0738255,-60516.662
8174912.75,51.2919463,-60089.993
8174912.75,51.5100671,-59667.003
8174912.75,51.7281879,-59247.640
8174912.75,51.9463087,-58831.853
8174912.75,52.1644295,-58419.593
8174912.75,52.3825503,-58010.812
8174912.75,52.6006711,-57605.462
8174912.75,52.8187919,-57203.498
8174912.75,53.0369128,-56804.874
8174912.75,53.2550336,-56409.548
8174912.75,53.4731544,-56017.475
8174912.75,53.6912752,-55628.614
8174912.75,53.9093960,-55242.925
8174912.75,54.1275168,-54860.366
8174912.75,54.3456376,-54480.899
8174912.75,54.5637584,-54104.486
8174912.75,54.7818792,-53731.090
8174912.75,55.0000000,-53360.672
8221889.26,-10.000000,-105267.84
8221889.26,-9.7818792,-105275.46
8221889.26,-9.5637584,-105286.71
8221889.26,-9.3456376,-105298.76
8221889.26,-9.1275168,-105314.44
8221889.26,-8.9093960,-105332.32
8221889.26,-8.6912752,-105352.39
8221889.26,-8.4731544,-105374.62
8221889.26,-8.2550336,-105399.01
8221889.26,-8.0369128,-105425.53
8221889.26,-7.8187919,-105455.73
8221889.26,-7.6006711,-105486.50
8221889.26,-7.3825503,-105520.95
8221889.26,-7.1644295,-105557.50
8221889.26,-6.9463087,-105596.16
8221889.26,-6.7281879,-105636.89
8221889.26,-6.5100671,-105679.68
8221889.26,-6.2919463,-105724.53
8221889.26,-6.0738255,-105771.42
8221889.26,-5.8557047,-105822.02
8221889.26,-5.6375839,-105874.65
8221889.26,-5.4194631,-105927.59
8221889.26,-5.2013423,-105984.25
8221889.26,-4.9832215,-106042.91
8221889.26,-4.7651007,-106103.55
8221889.26,-4.5469799,-106167.95
8221889.26,-4.3288591,-106232.53
8221889.26,-4.1107383,-106299.04
8221889.26,-3.8926174,-106369.33
8221889.26,-3.6744966,-106441.57
8221889.26,-3.4563758,-106515.74
8221889.26,-3.2382550,-106591.82
8221889.26,-3.0201342,-106669.81
8221889.26,-2.8020134,-106749.68
8221889.26,-2.5838926,-106831.43
8221889.26,-2.3657718,-106917.03
8221889.26,-2.1476510,-107002.50
8221889.26,-1.9295302,-107091.82
8221889.26,-1.7114094,-107183.00
8221889.26,-1.4932886,-107276.02
8221889.26,-1.2751678,-107370.87
8221889.26,-1.0570470,-107467.53
8221889.26,-.83892617,-107565.98
8221889.26,-.62080537,-107668.36
8221889.26,-.40268456,-107770.39
8221889.26,-.18456376,-107876.35
8221889.26,.033557047,-107981.89
8221889.26,.251677852,-108091.38
8221889.26,.469798658,-108202.62
8221889.26,.687919463,-108317.88
8221889.26,.906040268,-108432.60
8221889.26,1.12416107,-108549.03
8221889.26,1.34228188,-108669.50
8221889.26,1.56040268,-108789.32
8221889.26,1.77852349,-108913.19
8221889.26,1.99664430,-109038.76
8221889.26,2.21476510,-109166.01
8221889.26,2.43288591,-109294.92
8221889.26,2.65100671,-109425.47
8221889.26,2.86912752,-109560.19
8221889.26,3.08724832,-109694.01
8221889.26,3.30536913,-109832.02
8221889.26,3.52348993,-109971.66
8221889.26,3.74161074,-110110.29
8221889.26,3.95973154,-110253.12
8221889.26,4.17785235,-110397.55
8221889.26,4.39597315,-110546.26
8221889.26,4.61409396,-110693.84
8221889.26,4.83221477,-110842.96
8221889.26,5.05033557,-110996.41
8221889.26,5.26845638,-111151.42
8221889.26,5.48657718,-111307.97
8221889.26,5.70469799,-111463.16
8221889.26,5.92281879,-111625.66
8221889.26,6.14093960,-111786.75
8221889.26,6.35906040,-111949.33
8221889.26,6.57718121,-112113.36
8221889.26,6.79530201,-112281.90
8221889.26,7.01342282,-112451.92
8221889.26,7.23154362,-112620.30
8221889.26,7.44966443,-112793.22
8221889.26,7.66778523,-112967.58
8221889.26,7.88590604,-113143.35
8221889.26,8.10402685,-113323.80
8221889.26,8.32214765,-113502.40
8221889.26,8.54026846,-113685.71
8221889.26,8.75838926,-113867.05
8221889.26,8.97651007,-114053.14
8221889.26,9.19463087,-114240.61
8221889.26,9.41275168,-114429.44
8221889.26,9.63087248,-114619.62
8221889.26,9.84899329,-114811.13
8221889.26,10.0671141,-115003.94
8221889.26,10.2852349,-115201.71
8221889.26,10.5033557,-115397.12
8221889.26,10.7214765,-115597.53
8221889.26,10.9395973,-115799.26
8221889.26,11.1577181,-115998.43
8221889.26,11.3758389,-116202.69
8221889.26,11.5939597,-116408.21
8221889.26,11.8120805,-116618.97
8221889.26,12.0302013,-116826.99
8221889.26,12.2483221,-117036.22
8221889.26,12.4664430,-117250.79
8221889.26,12.6845638,-117466.62
8221889.26,12.9026846,-117679.45
8221889.26,13.1208054,-117897.72
8221889.26,13.3389262,-118117.21
8221889.26,13.5570470,-118337.90
8221889.26,13.7751678,-118564.27
8221889.26,13.9932886,-118787.39
8221889.26,14.2114094,-119011.66
8221889.26,14.4295302,-119241.76
8221889.26,14.6476510,-119468.39
8221889.26,14.8657718,-119700.93
8221889.26,15.0838926,-119934.73
8221889.26,15.3020134,-120169.77
8221889.26,15.5201342,-120406.04
8221889.26,15.7382550,-120643.56
8221889.26,15.9563758,-120882.31
8221889.26,16.1744966,-121122.30
8221889.26,16.3926174,-121368.82
8221889.26,16.6107383,-121611.39
8221889.26,16.8288591,-121860.67
8221889.26,17.0469799,-122111.39
8221889.26,17.2651007,-122357.96
8221889.26,17.4832215,-122611.56
8221889.26,17.7013423,-122866.69
